0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.8895459771156311,0.830124020576477,-3.659486935703171e-07,0.8434743285179138,0.6937413215637207,-0.0009381838608533144,0.7730057835578918,0.5483781695365906,-0.025966957211494446,0.7460764646530151,0.43612465262413025,-0.051937829703092575,0.7519044280052185,0.33694446086883545,-0.07971680909395218,0.7690613269805908,0.5706742405891418,-0.08583047240972519,0.6162533760070801,0.5879809856414795,-0.1237078532576561,0.6435874700546265,0.6175985336303711,-0.13497160375118256,0.6937361359596252,0.6182262897491455,-0.13794508576393127,0.7729750275611877,0.6769564747810364,-0.1045096293091774,0.6061329245567322,0.6922079920768738,-0.13763363659381866,0.6471137404441833,0.7065571546554565,-0.1299009621143341,0.7053321003913879,0.7067117691040039,-0.12495917826890945,0.7731318473815918,0.7831331491470337,-0.1198616474866867,0.6181957721710205,0.7928831577301025,-0.1450623720884323,0.6598340272903442,0.7953987121582031,-0.12001986056566238,0.71538245677948,0.7917622327804565,-0.10299650579690933,0.769623875617981,0.8818197250366211,-0.1339038610458374,0.6514303684234619,0.878954291343689,-0.1515151709318161,0.6827304363250732,0.8709695935249329,-0.13297758996486664,0.728795051574707,0.8676071166992188,-0.11834853887557983,A
0.8904880285263062,0.8182081580162048,-3.645660342499468e-07,0.8472003936767578,0.6868975758552551,-0.0024116786662489176,0.7790697813034058,0.5429238080978394,-0.02770114503800869,0.751164436340332,0.4319479763507843,-0.05320527404546738,0.7570815682411194,0.3355734348297119,-0.08066349476575851,0.7752852439880371,0.5671447515487671,-0.08948928862810135,0.6240445375442505,0.5790256857872009,-0.12799076735973358,0.6487792730331421,0.6105101704597473,-0.13966797292232513,0.698469340801239,0.6157752871513367,-0.14298368990421295,0.7773507237434387,0.6732240915298462,-0.10763007402420044,0.6112731695175171,0.6842569708824158,-0.14106062054634094,0.6511072516441345,0.6989618539810181,-0.13299767673015594,0.7095678448677063,0.7011839151382446,-0.12814535200595856,0.7761536240577698,0.7792581915855408,-0.12246308475732803,0.623591959476471,0.7848153710365295,-0.1477801650762558,0.6633756756782532,0.7872704267501831,-0.12281467765569687,0.718047022819519,0.784630537033081,-0.10626529902219772,0.7714385986328125,0.8773751854896545,-0.1360904425382614,0.655285656452179,0.8701448440551758,-0.15408238768577576,0.6840909123420715,0.8609817624092102,-0.13644172251224518,0.7280597686767578,0.8566150665283203,-0.12280552834272385,A
0.8954222202301025,0.8246294260025024,-3.4463741371837386e-07,0.8518039584159851,0.6913411617279053,-0.0022993041202425957,0.7810174226760864,0.5458992719650269,-0.027553459629416466,0.7525984644889832,0.4331526756286621,-0.0532047338783741,0.7545275688171387,0.3341885209083557,-0.0803280621767044,0.7731835842132568,0.570331871509552,-0.0882180854678154,0.6216318011283875,0.5850217938423157,-0.12666983902454376,0.6502962112426758,0.6136496067047119,-0.13816072046756744,0.7007800340652466,0.6147764325141907,-0.14135108888149261,0.7735538482666016,0.676212728023529,-0.10653483122587204,0.608091413974762,0.6899835467338562,-0.14080902934074402,0.6507845520973206,0.7033309936523438,-0.13325142860412598,0.7102575898170471,0.7036902904510498,-0.12798486649990082,0.7719169855117798,0.782118558883667,-0.12165141105651855,0.6179593205451965,0.7905020713806152,-0.14707356691360474,0.659868061542511,0.793272852897644,-0.12215574830770493,0.7158706188201904,0.7900097966194153,-0.10524430125951767,0.7683561444282532,0.8801116347312927,-0.1356543004512787,0.653630793094635,0.8763290047645569,-0.15343093872070312,0.6833206415176392,0.8691161274909973,-0.1358899623155594,0.7279892563819885,0.865617036819458,-0.12203891575336456,A
0.8870752453804016,0.8287602663040161,-3.396314127712685e-07,0.8451187610626221,0.6908397674560547,-0.0002552810765337199,0.774013102054596,0.5459165573120117,-0.024956395849585533,0.7435826063156128,0.43386873602867126,-0.05032027140259743,0.7464746832847595,0.33504560589790344,-0.07755014300346375,0.7655424475669861,0.5743250250816345,-0.0871196985244751,0.6139295697212219,0.5853512287139893,-0.12362269312143326,0.6416864395141602,0.6110972762107849,-0.134616419672966,0.6921684741973877,0.6134231686592102,-0.13787902891635895,0.7651824355125427,0.6815729141235352,-0.10582870244979858,0.5981690883636475,0.6892688274383545,-0.13803324103355408,0.6409960985183716,0.7018340229988098,-0.1304238885641098,0.701156735420227,0.7056236863136292,-0.12552930414676666,0.7629791498184204,0.7872800827026367,-0.12073515355587006,0.6093142032623291,0.7928434014320374,-0.14405381679534912,0.6533194184303284,0.7929904460906982,-0.11876610666513443,0.7103439569473267,0.7904695868492126,-0.10212919861078262,0.7593724131584167,0.8846507668495178,-0.13433989882469177,0.6438939571380615,0.8793208003044128,-0.15083463490009308,0.6760720014572144,0.8704038858413696,-0.13225404918193817,0.7222665548324585,0.86789870262146,-0.11810154467821121,A
0.8816908597946167,0.828490138053894,-3.6957311522201053e-07,0.8362867832183838,0.6929205060005188,0.002947197761386633,0.7667298316955566,0.5502139925956726,-0.020112846046686172,0.7364816069602966,0.44048720598220825,-0.04468384385108948,0.7363861799240112,0.3448716104030609,-0.07122508436441422,0.7571092247962952,0.5729345083236694,-0.08180760592222214,0.6072817444801331,0.58316570520401,-0.11699016392230988,0.630198061466217,0.6131588220596313,-0.12660743296146393,0.6785532832145691,0.6178597211837769,-0.12866196036338806,0.7581839561462402,0.6766406297683716,-0.10141204297542572,0.592499315738678,0.6867698431015015,-0.1335514932870865,0.6317645907402039,0.7032387256622314,-0.1254989206790924,0.6898065209388733,0.7063294649124146,-0.11973918229341507,0.7563669681549072,0.7804744839668274,-0.1171012744307518,0.6025683283805847,0.789972722530365,-0.1404525190591812,0.6442548036575317,0.7923820614814758,-0.11538725346326828,0.7000590562820435,0.7892723083496094,-0.09843777865171432,0.7531702518463135,0.8770803213119507,-0.13112421333789825,0.6373268365859985,0.8757889866828918,-0.14698339998722076,0.6684014797210693,0.8671360015869141,-0.12833479046821594,0.7140308618545532,0.8625795841217041,-0.11383724212646484,A
0.8730521202087402,0.8318881392478943,-3.679132305478561e-07,0.8313234448432922,0.6992532014846802,-0.0006190243293531239,0.7612248659133911,0.5558894872665405,-0.023910896852612495,0.7288278937339783,0.44420933723449707,-0.047468096017837524,0.7248997688293457,0.3462744653224945,-0.07315977662801743,0.7492457032203674,0.5784119367599487,-0.08526057004928589,0.6003382802009583,0.5875696539878845,-0.11969761550426483,0.6230596899986267,0.6169705986976624,-0.1290767639875412,0.6696891188621521,0.6229312419891357,-0.13147446513175964,0.7490950226783752,0.6813899874687195,-0.10299593955278397,0.5843488574028015,0.6890929341316223,-0.13326728343963623,0.6237568855285645,0.7060540914535522,-0.12502093613147736,0.6816526055335999,0.7123124003410339,-0.12001543492078781,0.7469934821128845,0.784223198890686,-0.11697452515363693,0.5958776473999023,0.7899863719940186,-0.13962402939796448,0.6374088525772095,0.794355571269989,-0.11454712599515915,0.6917517185211182,0.7948623895645142,-0.0982654020190239,0.7424485683441162,0.8801939487457275,-0.12954266369342804,0.6274247765541077,0.8742509484291077,-0.14618632197380066,0.658596396446228,0.8686198592185974,-0.12765978276729584,0.7030272483825684,0.8676269054412842,-0.11350024491548538,A
0.8625820279121399,0.8349822759628296,-3.5351558835827745e-07,0.8200790286064148,0.7007139325141907,-3.604428638936952e-05,0.7480568885803223,0.559427797794342,-0.023604635149240494,0.7134581804275513,0.4494331479072571,-0.047811735421419144,0.708875834941864,0.3503938317298889,-0.07338351756334305,0.7356584072113037,0.5868954062461853,-0.08268623799085617,0.5886749625205994,0.6015966534614563,-0.11861041188240051,0.6196949481964111,0.6266351938247681,-0.12845638394355774,0.6697252988815308,0.6251663565635681,-0.13065913319587708,0.7355185747146606,0.6889069676399231,-0.10083216428756714,0.574009895324707,0.6988128423690796,-0.13290226459503174,0.6160768866539001,0.7123576998710632,-0.12508246302604675,0.6731356382369995,0.7168802618980408,-0.11931643635034561,0.7339383363723755,0.790414035320282,-0.11550785601139069,0.586153507232666,0.8002278804779053,-0.1388828605413437,0.6291195154190063,0.8007133603096008,-0.11350493878126144,0.6831346750259399,0.7981793880462646,-0.09632784128189087,0.7310579419136047,0.884071409702301,-0.12883828580379486,0.6186639070510864,0.881476879119873,-0.14484381675720215,0.6511713266372681,0.8729936480522156,-0.1258605569601059,0.6956637501716614,0.8689374923706055,-0.11098109185695648,A
0.8647806644439697,0.8257995843887329,-3.611320380514371e-07,0.8224948644638062,0.6937761306762695,-0.0009938462171703577,0.7538803219795227,0.5531225204467773,-0.024835379794239998,0.7211377024650574,0.44387105107307434,-0.04899022728204727,0.7182870507240295,0.3466809391975403,-0.0745081976056099,0.7449581027030945,0.5792823433876038,-0.08408902585506439,0.595871090888977,0.5914793014526367,-0.12057873606681824,0.6226978302001953,0.6191262006759644,-0.13040633499622345,0.6717663407325745,0.6214014291763306,-0.13226161897182465,0.7457495331764221,0.6802406311035156,-0.1015230044722557,0.582344651222229,0.6920977830886841,-0.1335400640964508,0.6221258640289307,0.7056884169578552,-0.1251743882894516,0.6785534024238586,0.7089055180549622,-0.1193559393286705,0.7438790798187256,0.7811847925186157,-0.11568402498960495,0.5950444936752319,0.7916995286941528,-0.139078751206398,0.6354081630706787,0.7928036451339722,-0.11379756033420563,0.6879759430885315,0.7899205088615417,-0.0968378335237503,0.7393521070480347,0.8749295473098755,-0.12859240174293518,0.6252680420875549,0.8729381561279297,-0.14428357779979706,0.6551602482795715,0.863775372505188,-0.12572123110294342,0.6980950236320496,0.8588208556175232,-0.11135673522949219,A
0.8562215566635132,0.839090883731842,-3.3847078384496854e-07,0.8167679309844971,0.7075256109237671,-0.003292869543656707,0.7477797269821167,0.5627607107162476,-0.02747037075459957,0.7158861756324768,0.44884762167930603,-0.05156956613063812,0.7127404808998108,0.34849637746810913,-0.07751663029193878,0.7360215187072754,0.5889862179756165,-0.08473225682973862,0.5926347374916077,0.5976288318634033,-0.1207919716835022,0.6173969507217407,0.6276788711547852,-0.13122689723968506,0.664071261882782,0.629128634929657,-0.13413551449775696,0.7348348498344421,0.6893102526664734,-0.10139934718608856,0.575143575668335,0.6957541704177856,-0.13352060317993164,0.6134769916534424,0.7134827971458435,-0.12609386444091797,0.6689068078994751,0.7187695503234863,-0.12087005376815796,0.732042133808136,0.7893494963645935,-0.1149430051445961,0.5839285254478455,0.7957805395126343,-0.13958464562892914,0.6254495978355408,0.8007205128669739,-0.11515692621469498,0.6784188151359558,0.8006494641304016,-0.09853829443454742,0.7270876169204712,0.8823479413986206,-0.12728597223758698,0.6142323017120361,0.877714991569519,-0.14444735646247864,0.6463961601257324,0.873228907585144,-0.12630119919776917,0.6905339956283569,0.8716877698898315,-0.11206114292144775,A
0.8138418197631836,0.852726936340332,-3.0033379516680725e-07,0.7734161019325256,0.7193222045898438,-0.0014714207500219345,0.7003986239433289,0.5814851522445679,-0.0230873990803957,0.6701789498329163,0.467241108417511,-0.045117054134607315,0.6634430289268494,0.37307947874069214,-0.06965996325016022,0.6751163005828857,0.6127427816390991,-0.07787976413965225,0.5364364385604858,0.6191685199737549,-0.10981414467096329,0.5600475072860718,0.6412529349327087,-0.11993803083896637,0.6047883629798889,0.6439104080200195,-0.12324315309524536,0.6724879741668701,0.7108200192451477,-0.09391601383686066,0.5179141759872437,0.7129004597663879,-0.12229938060045242,0.5588351488113403,0.7252729535102844,-0.11701355129480362,0.6144607663154602,0.7325772643089294,-0.11294642090797424,0.6709678173065186,0.8092178106307983,-0.10628915578126907,0.5269782543182373,0.8144482374191284,-0.1270841807126999,0.5703203082084656,0.8142207264900208,-0.10470028966665268,0.6229845285415649,0.8158981800079346,-0.08955077826976776,0.6697793006896973,0.9024100303649902,-0.11742470413446426,0.5597441792488098,0.8992505073547363,-0.13289645314216614,0.592788815498352,0.891808807849884,-0.11491759121417999,0.6362928152084351,0.8906211853027344,-0.10063070058822632,A
